date,Tmax,Tmin,Tavg
1907-06-14,NA,NA,11.5
1907-06-15,NA,NA,12.2
1907-06-16,NA,NA,12
1907-06-17,NA,NA,12.4
1907-06-18,NA,NA,12.8
1907-06-19,NA,NA,13.5
1907-06-20,NA,NA,13.5
1907-06-21,NA,NA,13.3
1907-06-22,NA,NA,13.5
1907-06-23,NA,NA,15.9
1907-06-24,NA,NA,15.4
1907-06-25,NA,NA,14.4
1907-06-26,NA,NA,15
1907-06-27,NA,NA,14.3
1907-06-28,NA,NA,12
1907-06-29,NA,NA,13.9
1907-06-30,NA,NA,13.1
1907-07-01,NA,NA,12.8
1907-07-02,NA,NA,12
1907-07-03,NA,NA,11.5
1907-07-04,NA,NA,11.3
1907-07-05,NA,NA,12.6
1907-07-06,NA,NA,14.4
1907-07-07,NA,NA,14.3
1907-07-08,NA,NA,14.8
1907-07-09,NA,NA,14.8
1907-07-10,NA,NA,12.2
1907-07-11,NA,NA,13.5
1907-07-12,NA,NA,14.1
1907-07-13,NA,NA,13.5
1907-07-14,NA,NA,14.6
1907-07-15,NA,NA,15
1907-07-16,NA,NA,15.9
1907-07-17,NA,NA,16.1
1907-07-18,NA,NA,17.2
1907-07-19,NA,NA,15.6
1907-07-20,NA,NA,16.5
1907-07-21,NA,NA,14.4
1907-07-22,NA,NA,13
1907-07-23,NA,NA,15.2
1907-07-24,NA,NA,16.3
1907-07-25,NA,NA,15.4
1907-07-26,NA,NA,15.2
1907-07-27,NA,NA,14.1
1907-07-28,NA,NA,13.1
1907-07-29,NA,NA,14.8
1907-07-30,NA,NA,14.1
1907-07-31,NA,NA,14.8
1907-08-01,NA,NA,15.2
1907-08-02,NA,NA,15.9
1907-08-03,NA,NA,16.3
1907-08-04,NA,NA,16.3
1907-08-05,NA,NA,14.4
1907-08-06,NA,NA,15.6
1907-08-07,NA,NA,15.7
1907-08-08,NA,NA,16.7
1907-08-09,NA,NA,15.9
1907-08-10,NA,NA,17
1907-08-11,NA,NA,17.6
1907-08-12,NA,NA,18.5
1907-08-13,NA,NA,18.9
1907-08-14,NA,NA,15.4
1907-08-15,NA,NA,12.6
1907-08-16,NA,NA,13.5
1907-08-17,NA,NA,14.1
1907-08-18,NA,NA,14.1
1907-08-19,NA,NA,13.3
1907-08-20,NA,NA,14.6
1907-08-21,NA,NA,15.2
1907-08-22,NA,NA,15.2
1907-08-23,NA,NA,15
1907-08-24,NA,NA,15.6
1907-08-25,NA,NA,15.4
1907-08-26,NA,NA,16.5
1907-08-27,NA,NA,14.4
1907-08-28,NA,NA,15.6
1907-08-29,NA,NA,15.2
1907-08-30,NA,NA,13.5
1907-08-31,NA,NA,13.7
1907-09-01,NA,NA,12.8
1907-09-02,NA,NA,13.1
1907-09-03,NA,NA,13.3
1907-09-04,NA,NA,13.7
1907-09-05,NA,NA,14.1
1907-09-06,NA,NA,14.8
1907-09-07,NA,NA,15
1907-09-08,NA,NA,15.6
1907-09-09,NA,NA,15
1907-09-10,NA,NA,15
1907-09-11,NA,NA,15.6
1907-09-12,NA,NA,15.6
1907-09-13,NA,NA,15.7
1907-09-14,NA,NA,15
1907-09-15,NA,NA,15.6
1907-09-16,NA,NA,16.3
1907-09-17,NA,NA,17
1907-09-18,NA,NA,13.5
1907-09-19,NA,NA,13.3
1907-09-20,NA,NA,13.5
1907-09-21,NA,NA,14.8
1907-09-22,NA,NA,14.1
1907-09-23,NA,NA,13.3
1907-09-24,NA,NA,14.3
1907-09-25,NA,NA,14.4
1907-09-26,NA,NA,12.6
1907-09-27,NA,NA,11.9
1907-09-28,NA,NA,11.9
1907-09-29,NA,NA,10
1907-09-30,NA,NA,10.4
1907-10-01,NA,NA,10.7
1907-10-02,NA,NA,10.4
1907-10-03,NA,NA,10.4
1907-10-04,NA,NA,11.5
1907-10-05,NA,NA,11.1
1907-10-06,NA,NA,10
1907-10-07,NA,NA,10.4
1907-10-08,NA,NA,11.1
1907-10-09,NA,NA,9.1
1907-10-10,NA,NA,10
1907-10-11,NA,NA,9.4
1907-10-12,NA,NA,10.2
1907-10-13,NA,NA,9.8
1907-10-14,NA,NA,9.8
1907-10-15,NA,NA,9.6
1907-10-16,NA,NA,9.3
1907-10-17,NA,NA,10.2
1907-10-18,NA,NA,10
1907-10-19,NA,NA,8.5
1907-10-20,NA,NA,8.7
1907-10-21,NA,NA,7.4
1907-10-22,NA,NA,8.1
1907-10-23,NA,NA,8.7
1907-10-24,NA,NA,6.1
1907-10-25,NA,NA,7.8
1907-10-26,NA,NA,6.5
1907-10-27,NA,NA,7.6
1907-10-28,NA,NA,8.1
1907-10-29,NA,NA,8.5
1907-10-30,NA,NA,7
1907-10-31,NA,NA,6.7
1907-11-01,NA,NA,6.1
1907-11-02,NA,NA,7.4
1907-11-03,NA,NA,7.2
1907-11-04,NA,NA,7.4
1907-11-05,NA,NA,7.2
1907-11-06,NA,NA,7.2
1907-11-07,NA,NA,7.4
1907-11-08,NA,NA,6.7
1907-11-09,NA,NA,6.1
1907-11-10,NA,NA,6.5
1907-11-11,NA,NA,5.9
1907-11-12,NA,NA,6.9
1907-11-13,NA,NA,6.3
1907-11-14,NA,NA,4.8
1907-11-15,NA,NA,3.9
1907-11-16,NA,NA,5.7
1907-11-17,NA,NA,5.9
1907-11-18,NA,NA,5.7
1907-11-19,NA,NA,6.5
1907-11-20,NA,NA,5.4
1907-11-21,NA,NA,6.3
1907-11-22,NA,NA,6.7
1907-11-23,NA,NA,5.6
1907-11-24,NA,NA,5.9
1907-11-25,NA,NA,5.9
1907-11-26,NA,NA,5.6
1907-11-27,NA,NA,5.7
1907-11-28,NA,NA,5.6
1907-11-29,NA,NA,5.6
1907-11-30,NA,NA,5.6
1907-12-01,NA,NA,5.4
1907-12-02,NA,NA,5
1907-12-03,NA,NA,4.3
1907-12-04,NA,NA,3
1907-12-05,NA,NA,2.2
1907-12-06,NA,NA,2
1907-12-07,NA,NA,3.9
1907-12-08,NA,NA,4.4
1907-12-09,NA,NA,4.4
1907-12-10,NA,NA,5
1907-12-11,NA,NA,5.6
1907-12-12,NA,NA,4.8
1907-12-13,NA,NA,3.3
1907-12-14,NA,NA,3.5
1907-12-15,NA,NA,3.3
1907-12-16,NA,NA,3.3
1907-12-17,NA,NA,3
1907-12-18,NA,NA,3
1907-12-19,NA,NA,2.8
1907-12-20,NA,NA,3.5
1907-12-21,NA,NA,3.3
1907-12-22,NA,NA,3.3
1907-12-23,NA,NA,3.3
1907-12-24,NA,NA,4.4
1907-12-25,NA,NA,4.4
1907-12-26,NA,NA,3.5
1907-12-27,NA,NA,3.9
1907-12-28,NA,NA,4.4
1907-12-29,NA,NA,4.6
1907-12-30,NA,NA,5
1907-12-31,NA,NA,3.9
1908-01-01,NA,NA,2.8
1908-01-02,NA,NA,2.8
1908-01-03,NA,NA,2
1908-01-04,NA,NA,5.2
1908-01-05,NA,NA,4.1
1908-01-06,NA,NA,3.3
1908-01-07,NA,NA,2.8
1908-01-08,NA,NA,4.4
1908-01-09,NA,NA,3.1
1908-01-10,NA,NA,2
1908-01-11,NA,NA,3
1908-01-12,NA,NA,3.3
1908-01-13,NA,NA,3.9
1908-01-14,NA,NA,3.9
1908-01-15,NA,NA,1.5
1908-01-16,NA,NA,3.7
1908-01-17,NA,NA,2.2
1908-01-18,NA,NA,2.6
1908-01-19,NA,NA,0
1908-01-20,NA,NA,0
1908-01-21,NA,NA,1.9
1908-01-22,NA,NA,3.3
1908-01-23,NA,NA,1.7
1908-01-24,NA,NA,0.6
1908-01-25,NA,NA,0
1908-01-26,NA,NA,1.7
1908-01-27,NA,NA,3.3
1908-01-28,NA,NA,1.7
1908-01-29,NA,NA,2.8
1908-01-30,NA,NA,0
1908-01-31,NA,NA,-0.6
1908-02-01,NA,NA,1.7
1908-02-02,NA,NA,0
1908-02-03,NA,NA,0.4
1908-02-04,NA,NA,-0.7
1908-02-05,NA,NA,-1.1
1908-02-06,NA,NA,-0.4
1908-02-07,NA,NA,0
1908-02-08,NA,NA,-1.1
1908-02-09,NA,NA,-1.1
1908-02-10,NA,NA,-1.1
1908-02-11,NA,NA,-0.6
1908-02-12,NA,NA,-0.6
1908-02-13,NA,NA,0
1908-02-14,NA,NA,1.7
1908-02-15,NA,NA,1.7
1908-02-16,NA,NA,1.7
1908-02-17,NA,NA,1.1
1908-02-18,NA,NA,0
1908-02-19,NA,NA,-0.4
1908-02-20,NA,NA,-0.6
1908-02-21,NA,NA,0.7
1908-02-22,NA,NA,0.6
1908-02-23,NA,NA,0.2
1908-02-24,NA,NA,0.6
1908-02-25,NA,NA,0
1908-02-26,NA,NA,1.1
1908-02-27,NA,NA,1.1
1908-02-28,NA,NA,1.1
1908-02-29,NA,NA,0
1908-03-01,NA,NA,0
1908-03-02,NA,NA,0
1908-03-03,NA,NA,-1.1
1908-03-04,NA,NA,0.4
1908-03-05,NA,NA,0
1908-03-06,NA,NA,0.7
1908-03-07,NA,NA,1.1
1908-03-08,NA,NA,1.1
1908-03-09,NA,NA,1.1
1908-03-10,NA,NA,-1.1
1908-03-11,NA,NA,0.7
1908-03-12,NA,NA,1.5
1908-03-13,NA,NA,1.5
1908-03-14,NA,NA,2.8
1908-03-15,NA,NA,3.3
1908-03-16,NA,NA,2.6
1908-03-17,NA,NA,1.7
1908-03-18,NA,NA,1.1
1908-03-19,NA,NA,1.7
1908-03-20,NA,NA,0.9
1908-03-21,NA,NA,1.1
1908-03-22,NA,NA,1.9
1908-03-23,NA,NA,2.8
1908-03-24,NA,NA,3.3
1908-03-25,NA,NA,2.8
1908-03-26,NA,NA,2.2
1908-03-27,NA,NA,2.8
1908-03-28,NA,NA,2.8
1908-03-29,NA,NA,2.8
1908-03-30,NA,NA,3
1908-03-31,NA,NA,3.3
1908-04-01,NA,NA,2.2
1908-04-02,NA,NA,2.6
1908-04-03,NA,NA,3.3
1908-04-04,NA,NA,2.8
1908-04-05,NA,NA,3.3
1908-04-06,NA,NA,3.5
1908-04-07,NA,NA,3.9
1908-04-08,NA,NA,3.5
1908-04-09,NA,NA,3.7
1908-04-10,NA,NA,3.7
1908-04-11,NA,NA,3.9
1908-04-12,NA,NA,3.9
1908-04-13,NA,NA,3.9
1908-04-14,NA,NA,3.9
1908-04-15,NA,NA,4.3
1908-04-16,NA,NA,3.9
1908-04-17,NA,NA,3.9
1908-04-18,NA,NA,3.9
1908-04-19,NA,NA,4.4
1908-04-20,NA,NA,3.9
1908-04-21,NA,NA,3.9
1908-04-22,NA,NA,3.9
1908-04-23,NA,NA,4.3
1908-04-24,NA,NA,5.9
1908-04-25,NA,NA,6.5
1908-04-26,NA,NA,7
1908-04-27,NA,NA,7.6
1908-04-28,NA,NA,8
1908-04-29,NA,NA,7.4
1908-04-30,NA,NA,8.1
1908-05-01,NA,NA,8.3
1908-05-02,NA,NA,8.1
1908-05-03,NA,NA,8.1
1908-05-04,NA,NA,7.8
1908-05-05,NA,NA,7.4
1908-05-06,NA,NA,7.8
1908-05-07,NA,NA,7.8
1908-05-08,NA,NA,7.4
1908-05-09,NA,NA,7.8
1908-05-10,NA,NA,7.2
1908-05-11,NA,NA,7.8
1908-05-12,NA,NA,8.3
1908-05-13,NA,NA,8.3
1908-05-14,NA,NA,8.9
1908-05-15,NA,NA,8.3
1908-05-16,NA,NA,10.6
1908-05-17,NA,NA,10.4
1908-05-18,NA,NA,10.6
1908-05-19,NA,NA,10.7
1908-05-20,NA,NA,10.9
1908-05-21,NA,NA,11.9
1908-05-22,NA,NA,13.5
1908-05-23,NA,NA,12.4
1908-05-24,NA,NA,13.5
1908-05-25,NA,NA,13
1908-05-26,NA,NA,12.6
1908-05-27,NA,NA,12.6
1908-05-28,NA,NA,12.4
1908-05-29,NA,NA,11.7
1908-05-30,NA,NA,11.7
1908-05-31,NA,NA,11.7
1908-06-01,NA,NA,12
1908-06-02,NA,NA,10.7
1908-06-03,NA,NA,9.8
1908-06-04,NA,NA,10.9
1908-06-05,NA,NA,11.7
1908-06-06,NA,NA,12.2
1908-06-07,NA,NA,13.1
1908-06-08,NA,NA,13.7
1908-06-09,NA,NA,14.6
1908-06-10,NA,NA,15.7
1908-06-11,NA,NA,16.7
1908-06-12,NA,NA,14.6
1908-06-13,NA,NA,13.7
1908-06-14,NA,NA,13.3
1908-06-15,NA,NA,15.6
1908-06-16,NA,NA,14.4
1908-06-17,NA,NA,11.7
1908-06-18,NA,NA,12.6
1908-06-19,NA,NA,13.1
1908-06-20,NA,NA,14.3
1908-06-21,NA,NA,12.2
1908-06-22,NA,NA,11.9
1908-06-23,NA,NA,13
1908-06-24,NA,NA,13.5
1908-06-25,NA,NA,13.9
1908-06-26,NA,NA,13.3
1908-06-27,NA,NA,14.4
1908-06-28,NA,NA,15.4
1908-06-29,NA,NA,15.6
1908-06-30,NA,NA,16.5
1908-07-01,NA,NA,16.5
1908-07-02,NA,NA,17
1908-07-03,NA,NA,16.3
1908-07-04,NA,NA,17.4
1908-07-05,NA,NA,17.8
1908-07-06,NA,NA,16.5
1908-07-07,NA,NA,18.5
1908-07-08,NA,NA,18.5
1908-07-09,NA,NA,16.7
1908-07-10,NA,NA,17.2
1908-07-11,NA,NA,17.4
1908-07-12,NA,NA,18.1
1908-07-13,NA,NA,18.5
1908-07-14,NA,NA,17.6
1908-07-15,NA,NA,14.6
1908-07-16,NA,NA,13.9
1908-07-17,NA,NA,13.3
1908-07-18,NA,NA,13.9
1908-07-19,NA,NA,16.3
1908-07-20,NA,NA,15.2
1908-07-21,NA,NA,15.7
1908-07-22,NA,NA,16.7
1908-07-23,NA,NA,17
1908-07-24,NA,NA,17.2
1908-07-25,NA,NA,17.6
1908-07-26,NA,NA,17.2
1908-07-27,NA,NA,17.4
1908-07-28,NA,NA,18
1908-07-29,NA,NA,18
1908-07-30,NA,NA,18.1
1908-07-31,NA,NA,19.6
1908-08-01,NA,NA,18.5
1908-08-02,NA,NA,18
1908-08-03,NA,NA,16.1
1908-08-04,NA,NA,16.9
1908-08-05,NA,NA,17.4
1908-08-06,NA,NA,17.2
1908-08-07,NA,NA,17.8
1908-08-08,NA,NA,18.5
1908-08-09,NA,NA,18.9
1908-08-10,NA,NA,18.7
1908-08-11,NA,NA,18.9
1908-08-12,NA,NA,18.9
1908-08-13,NA,NA,18.7
1908-08-14,NA,NA,19.8
1908-08-15,NA,NA,19.3
1908-08-16,NA,NA,16.7
1908-08-17,NA,NA,16.9
1908-08-18,NA,NA,18.9
1908-08-19,NA,NA,16.3
1908-08-20,NA,NA,16.1
1908-08-21,NA,NA,15.9
1908-08-22,NA,NA,15.2
1908-08-23,NA,NA,16.5
1908-08-24,NA,NA,17
1908-08-25,NA,NA,16.7
1908-08-26,NA,NA,15.4
1908-08-27,NA,NA,15
1908-08-28,NA,NA,14.6
1908-08-29,NA,NA,14.8
1908-08-30,NA,NA,15.7
1908-08-31,NA,NA,17
1908-09-01,NA,NA,16.5
1908-09-02,NA,NA,16.5
1908-09-03,NA,NA,15.9
1908-09-04,NA,NA,14.6
1908-09-05,NA,NA,15.4
1908-09-06,NA,NA,15.2
1908-09-07,NA,NA,15.9
1908-09-08,NA,NA,15
1908-09-09,NA,NA,13.7
1908-09-10,NA,NA,15
1908-09-11,NA,NA,16.1
1908-09-12,NA,NA,15
1908-09-13,NA,NA,15
1908-09-14,NA,NA,15.4
1908-09-15,NA,NA,14.6
1908-09-16,NA,NA,13.3
1908-09-17,NA,NA,13.9
1908-09-18,NA,NA,14.4
1908-09-19,NA,NA,13.9
1908-09-20,NA,NA,14.1
1908-09-21,NA,NA,14.3
1908-09-22,NA,NA,14.1
1908-09-23,NA,NA,15
1908-09-24,NA,NA,15.2
1908-09-25,NA,NA,15
1908-09-26,NA,NA,15.6
1908-09-27,NA,NA,14.8
1908-09-28,NA,NA,15.6
1908-09-29,NA,NA,15.9
1908-09-30,NA,NA,14.3
1908-10-01,NA,NA,14.6
1908-10-02,NA,NA,13.5
1908-10-03,NA,NA,12.6
1908-10-04,NA,NA,12.2
1908-10-05,NA,NA,11.5
1908-10-06,NA,NA,12.8
1908-10-07,NA,NA,13
1908-10-08,NA,NA,13.1
1908-10-09,NA,NA,12.6
1908-10-10,NA,NA,12.4
1908-10-11,NA,NA,12
1908-10-12,NA,NA,11.7
1908-10-13,NA,NA,11.5
1908-10-14,NA,NA,11.3
1908-10-15,NA,NA,11.7
1908-10-16,NA,NA,12
1908-10-17,NA,NA,11.9
1908-10-18,NA,NA,12.6
1908-10-19,NA,NA,12.2
1908-10-20,NA,NA,10.2
1908-10-21,NA,NA,12.2
1908-10-22,NA,NA,11.5
1908-10-23,NA,NA,9.1
1908-10-24,NA,NA,11.3
1908-10-25,NA,NA,12
1908-10-26,NA,NA,12
1908-10-27,NA,NA,12
1908-10-28,NA,NA,11.1
1908-10-29,NA,NA,11.3
1908-10-30,NA,NA,9.8
1908-10-31,NA,NA,5.9
1908-11-01,NA,NA,8.9
1908-11-02,NA,NA,7.6
1908-11-03,NA,NA,7.8
1908-11-04,NA,NA,9.1
1908-11-05,NA,NA,7.4
1908-11-06,NA,NA,7.2
1908-11-07,NA,NA,7
1908-11-08,NA,NA,7.6
1908-11-09,NA,NA,7.2
1908-11-10,NA,NA,7.6
1908-11-11,NA,NA,8
1908-11-12,NA,NA,7
1908-11-13,NA,NA,6.7
1908-11-14,NA,NA,6.7
1908-11-15,NA,NA,6.7
1908-11-16,NA,NA,6.1
1908-11-17,NA,NA,5.7
1908-11-18,NA,NA,5.9
1908-11-19,NA,NA,5.7
1908-11-20,NA,NA,4.8
1908-11-21,NA,NA,3.9
1908-11-22,NA,NA,6.7
1908-11-23,NA,NA,5.6
1908-11-24,NA,NA,6.3
1908-11-25,NA,NA,5.9
1908-11-26,NA,NA,7.4
1908-11-27,NA,NA,6.7
1908-11-28,NA,NA,6.3
1908-11-29,NA,NA,6.1
1908-11-30,NA,NA,6.1
1908-12-01,NA,NA,7.2
1908-12-02,NA,NA,5.7
1908-12-03,NA,NA,3.3
1908-12-04,NA,NA,4.8
1908-12-05,NA,NA,4.3
1908-12-06,NA,NA,3.9
1908-12-07,NA,NA,3.3
1908-12-08,NA,NA,4.4
1908-12-09,NA,NA,3.3
1908-12-10,NA,NA,2.4
1908-12-11,NA,NA,2
1908-12-12,NA,NA,2
1908-12-13,NA,NA,2.4
1908-12-14,NA,NA,3.1
1908-12-15,NA,NA,3.5
1908-12-16,NA,NA,3.3
1908-12-17,NA,NA,1.9
1908-12-18,NA,NA,2.6
1908-12-19,NA,NA,2
1908-12-20,NA,NA,3
1908-12-21,NA,NA,2.2
1908-12-22,NA,NA,1.9
1908-12-23,NA,NA,1.3
1908-12-24,NA,NA,0.9
1908-12-25,NA,NA,2.2
1908-12-26,NA,NA,1.5
1908-12-27,NA,NA,1.9
1908-12-28,NA,NA,2.6
1908-12-29,NA,NA,2
1908-12-30,NA,NA,1.9
1908-12-31,NA,NA,2.6
1909-01-01,NA,NA,1.9
1909-01-02,NA,NA,1.3
1909-01-03,NA,NA,1.7
1909-01-04,NA,NA,2.8
1909-01-05,NA,NA,3
1909-01-06,NA,NA,3.9
1909-01-07,NA,NA,2
1909-01-08,NA,NA,-0.2
1909-01-09,NA,NA,2
1909-01-10,NA,NA,2.4
1909-01-11,NA,NA,3.5
1909-01-12,NA,NA,1.5
1909-01-13,NA,NA,0.7
1909-01-14,NA,NA,1.1
1909-01-15,NA,NA,0
1909-01-16,NA,NA,0
1909-01-17,NA,NA,-1.5
1909-01-18,NA,NA,-0.9
1909-01-19,NA,NA,-0.2
1909-01-20,NA,NA,1.3
1909-01-21,NA,NA,0.6
1909-01-22,NA,NA,0.9
1909-01-23,NA,NA,-0.2
1909-01-24,NA,NA,0.2
1909-01-25,NA,NA,0.2
1909-01-26,NA,NA,-0.2
1909-01-27,NA,NA,0.6
1909-01-28,NA,NA,0.9
1909-01-29,NA,NA,0.2
1909-01-30,NA,NA,-0.2
1909-01-31,NA,NA,0.2
1909-02-01,NA,NA,-0.7
1909-02-02,NA,NA,0
1909-02-03,NA,NA,-0.2
1909-02-04,NA,NA,0.2
1909-02-05,NA,NA,-0.2
1909-02-06,NA,NA,1.9
1909-02-07,NA,NA,0.7
1909-02-08,NA,NA,-0.4
1909-02-09,NA,NA,-0.6
1909-02-10,NA,NA,0.4
1909-02-11,NA,NA,-0.4
1909-02-12,NA,NA,-0.4
1909-02-13,NA,NA,0.9
1909-02-14,NA,NA,0.4
1909-02-15,NA,NA,-0.4
1909-02-16,NA,NA,-0.9
1909-02-17,NA,NA,-0.4
1909-02-18,NA,NA,-0.2
1909-02-19,NA,NA,-0.7
1909-02-20,NA,NA,1.3
1909-02-21,NA,NA,0.7
1909-02-22,NA,NA,0.2
1909-02-23,NA,NA,1.1
1909-02-24,NA,NA,1.5
1909-02-25,NA,NA,0.2
1909-02-26,NA,NA,-0.2
1909-02-27,NA,NA,0.7
1909-02-28,NA,NA,0.2
1909-03-01,NA,NA,1.1
1909-03-02,NA,NA,0.7
1909-03-03,NA,NA,0.2
1909-03-04,NA,NA,-0.6
1909-03-05,NA,NA,0.6
1909-03-06,NA,NA,0.6
1909-03-07,NA,NA,0.2
1909-03-08,NA,NA,1.5
1909-03-09,NA,NA,1.5
1909-03-10,NA,NA,1.9
1909-03-11,NA,NA,1.9
1909-03-12,NA,NA,2.4
1909-03-13,NA,NA,2.2
1909-03-14,NA,NA,2.2
1909-03-15,NA,NA,2.2
1909-03-16,NA,NA,2.4
1909-03-17,NA,NA,2
1909-03-18,NA,NA,1.9
1909-03-19,NA,NA,2.4
1909-03-20,NA,NA,1.1
1909-03-21,NA,NA,2
1909-03-22,NA,NA,1.3
1909-03-23,NA,NA,1.9
1909-03-24,NA,NA,3
1909-03-25,NA,NA,2.4
1909-03-26,NA,NA,3.1
1909-03-27,NA,NA,3.7
1909-03-28,NA,NA,3.7
1909-03-29,NA,NA,3.1
1909-03-30,NA,NA,3.5
1909-03-31,NA,NA,3.7
1909-04-01,NA,NA,3.1
1909-04-02,NA,NA,3.5
1909-04-03,NA,NA,2.8
1909-04-04,NA,NA,4.1
1909-04-05,NA,NA,5.4
1909-04-06,NA,NA,4.3
1909-04-07,NA,NA,5.2
1909-04-08,NA,NA,5
1909-04-09,NA,NA,4.1
1909-04-10,NA,NA,3.9
1909-04-11,NA,NA,3.1
1909-04-12,NA,NA,3.3
1909-04-13,NA,NA,4.6
1909-04-14,NA,NA,4.4
1909-04-15,NA,NA,4.8
1909-04-16,NA,NA,5
1909-04-17,NA,NA,5
1909-04-18,NA,NA,5.4
1909-04-19,NA,NA,6.5
1909-04-20,NA,NA,5.7
1909-04-21,NA,NA,4.8
1909-04-22,NA,NA,5.4
1909-04-23,NA,NA,5.7
1909-04-24,NA,NA,5.2
1909-04-25,NA,NA,5.2
1909-04-26,NA,NA,5.2
1909-04-27,NA,NA,6.3
1909-04-28,NA,NA,6.1
1909-04-29,NA,NA,5.9
1909-04-30,NA,NA,5.2
1909-05-01,NA,NA,4.6
1909-05-02,NA,NA,4.8
1909-05-03,NA,NA,5.9
1909-05-04,NA,NA,6.1
1909-05-05,NA,NA,6.3
1909-05-06,NA,NA,7.2
1909-05-07,NA,NA,5.9
1909-05-08,NA,NA,7.4
1909-05-09,NA,NA,6.5
1909-05-10,NA,NA,8.1
1909-05-11,NA,NA,8.1
1909-05-12,NA,NA,8.1
1909-05-13,NA,NA,8.1
1909-05-14,NA,NA,8.7
1909-05-15,NA,NA,10.2
1909-05-16,NA,NA,8.5
1909-05-17,NA,NA,8.7
1909-05-18,NA,NA,9.1
1909-05-19,NA,NA,8.9
1909-05-20,NA,NA,9.8
1909-05-21,NA,NA,10.4
1909-05-22,NA,NA,10.2
1909-05-23,NA,NA,11.1
1909-05-24,NA,NA,10.4
1909-05-25,NA,NA,10.6
1909-05-26,NA,NA,10.7
1909-05-27,NA,NA,11.3
1909-05-28,NA,NA,12
1909-05-29,NA,NA,12
1909-05-30,NA,NA,12
1909-05-31,NA,NA,10.9
1909-06-01,NA,NA,10.9
1909-06-02,NA,NA,10.7
1909-06-03,NA,NA,12.2
1909-06-04,NA,NA,12.2
1909-06-05,NA,NA,12
1909-06-06,NA,NA,12.4
1909-06-07,NA,NA,14.1
1909-06-08,NA,NA,13.7
1909-06-09,NA,NA,13.3
1909-06-10,NA,NA,13.1
1909-06-11,NA,NA,13.5
1909-06-12,NA,NA,14.3
1909-06-13,NA,NA,12
1909-06-14,NA,NA,14.8
1909-06-15,NA,NA,16.3
1909-06-16,NA,NA,13.5
1909-06-17,NA,NA,13.1
1909-06-18,NA,NA,14.3
1909-06-19,NA,NA,12.6
1909-06-20,NA,NA,14.3
1909-06-21,NA,NA,14.4
1909-06-22,NA,NA,16.5
1909-06-23,NA,NA,16.9
1909-06-24,NA,NA,17.2
1909-06-25,NA,NA,18.7
1909-06-26,NA,NA,18.3
1909-06-27,NA,NA,18.7
1909-06-28,NA,NA,17.8
1909-06-29,NA,NA,18.3
1909-06-30,NA,NA,14.1
1909-07-01,NA,NA,16.3
1909-07-02,NA,NA,13.7
1909-07-03,NA,NA,13.9
1909-07-04,NA,NA,12.8
1909-07-05,NA,NA,13.1
1909-07-06,NA,NA,13
1909-07-07,NA,NA,14.1
1909-07-08,NA,NA,14.1
1909-07-09,NA,NA,15
1909-07-10,NA,NA,16.3
1909-07-11,NA,NA,15.4
1909-07-12,NA,NA,15.6
1909-07-13,NA,NA,17
1909-07-14,NA,NA,17.6
1909-07-15,NA,NA,18.5
1909-07-16,NA,NA,17.6
1909-07-17,NA,NA,17.6
1909-07-18,NA,NA,17.4
1909-07-19,NA,NA,17.6
1909-07-20,NA,NA,16.3
1909-07-21,NA,NA,15
1909-07-22,NA,NA,15.7
1909-07-23,NA,NA,15.6
1909-07-24,NA,NA,15.7
1909-07-25,NA,NA,16.9
1909-07-26,NA,NA,17.8
1909-07-27,NA,NA,17.2
1909-07-28,NA,NA,18.3
1909-07-29,NA,NA,19.3
1909-07-30,NA,NA,19.4
1909-07-31,NA,NA,18.9
1909-08-01,NA,NA,18.7
1909-08-02,NA,NA,17.2
1909-08-03,NA,NA,17.4
1909-08-04,NA,NA,18.5
1909-08-05,NA,NA,17.6
1909-08-06,NA,NA,18.1
1909-08-07,NA,NA,18.9
1909-08-08,NA,NA,18.5
1909-08-09,NA,NA,19.4
1909-08-10,NA,NA,18.5
1909-08-11,NA,NA,15.7
1909-08-12,NA,NA,14.4
1909-08-13,NA,NA,14.3
1909-08-14,NA,NA,15.2
1909-08-15,NA,NA,15.6
1909-08-16,NA,NA,16.7
1909-08-17,NA,NA,16.3
1909-08-18,NA,NA,16.3
1909-08-19,NA,NA,18.1
1909-08-20,NA,NA,17.6
1909-08-21,NA,NA,18
1909-08-22,NA,NA,17
1909-08-23,NA,NA,17.6
1909-08-24,NA,NA,17.4
1909-08-25,NA,NA,17.6
1909-08-26,NA,NA,17.6
1909-08-27,NA,NA,17.2
1909-08-28,NA,NA,15.2
1909-08-29,NA,NA,16.3
1909-08-30,NA,NA,15.2
1909-08-31,NA,NA,14.8
1909-09-01,NA,NA,14.1
1909-09-02,NA,NA,14.3
1909-09-03,NA,NA,13.9
1909-09-04,NA,NA,14.4
1909-09-05,NA,NA,14.8
1909-09-06,NA,NA,14.8
1909-09-07,NA,NA,13.9
1909-09-08,NA,NA,14.3
1909-09-09,NA,NA,14.6
1909-09-10,NA,NA,14.1
1909-09-11,NA,NA,15.7
1909-09-12,NA,NA,14.3
1909-09-13,NA,NA,14.1
1909-09-14,NA,NA,15
1909-09-15,NA,NA,15.9
1909-09-16,NA,NA,16.3
1909-09-17,NA,NA,16.7
1909-09-18,NA,NA,16.5
1909-09-19,NA,NA,15.9
1909-09-20,NA,NA,16.3
1909-09-21,NA,NA,15.6
1909-09-22,NA,NA,15.2
